34,33,54,48
119,32,53,51
48,32,53,49
34,33,53,51
202,33,53,51
169,33,53,53
33,32,53,53
35,32,53,53
72,32,53,54
70,32,53,54
34,32,53,54
35,33,52,54
210,33,53,52
45,33,53,52
33,33,53,51
33,33,53,51
33,33,53,52
334,32,53,50
47,33,53,50
273,33,53,52
235,33,53,51
249,32,53,50
34,32,53,50
184,56,53,49
164,32,53,49
33,32,53,51
180,33,54,50
33,32,53,52
146,33,53,51
50,33,53,51
34,33,54,51
99,33,53,51
165,33,53,54
127,33,52,51
36,32,53,53
49,33,52,51
212,33,53,53
34,33,53,53
33,33,53,51
206,32,54,51
244,32,52,53
34,32,53,54
170,112,53,57
40,33,53,51
33,34,52,50
132,48,53,52
415,34,53,52
34,33,53,51
456,33,52,52
34,32,53,50
33,33,53,52
37,32,53,50
49,32,54,50
119,32,53,51
33,33,53,51
495,32,52,50
275,32,53,53
83,33,53,52
60,32,53,53
34,32,53,54
34,32,53,51
33,32,53,52
35,32,53,53
184,33,53,52
47,33,53,51
34,33,53,51
87,32,53,52
33,33,53,52
34,32,53,51
332,33,53,51
33,32,54,53
80,214,52,54
42,32,53,54
35,32,53,53
211,32,53,54
90,33,53,52
67,88,53,56
40,32,52,55
118,32,53,53
439,32,53,53
159,32,53,50
211,32,54,52
36,32,53,52
38,31,53,51
273,50,53,51
34,31,53,53
416,33,53,52
500,32,52,53
220,33,53,49
33,32,52,52
84,204,53,51
40,32,53,51
33,33,54,51
114,33,53,52
183,32,53,53
33,33,53,53
217,33,53,53
84,32,53,52
33,39,53,56
89,37,53,51
225,105,53,51
455,34,53,53
75,32,52,51
324,34,52,51
113,32,53,49
43,32,53,50
33,33,53,53
111,32,53,52
33,33,53,53
44,33,52,55
516,40,52,50
238,33,53,53
282,33,53,53
34,32,53,52
34,33,53,50
289,33,53,52
34,32,53,51
33,33,53,53
111,135,53,56
34,547,53,52
272,32,53,48
33,32,53,52
113,32,53,52
226,32,53,52
34,32,52,52
34,32,53,53
147,32,53,52
228,33,53,52
162,32,53,54
68,34,53,50
34,32,53,51
216,32,53,54
207,32,53,54
34,33,53,52
74,47,53,51
112,44,53,51
194,32,54,51
34,47,53,53
34,33,53,51
96,188,53,50
54,33,53,51
517,33,52,50
61,32,53,54
382,121,53,54
130,33,53,51
388,32,52,51
34,34,53,51
81,32,53,51
254,32,53,51
177,33,53,52
36,33,53,54
33,32,53,53
338,33,53,52
45,464,53,55
217,33,53,52
141,32,55,52
101,33,53,53
436,40,53,52
39,33,53,52
214,33,53,51
47,32,52,52
144,65,53,54
44,33,53,53
63,32,55,53
215,33,53,54
34,31,53,53
254,224,54,53
34,33,53,50
41,33,53,52
235,33,53,53
34,33,53,50
33,33,53,52
128,396,53,56
363,33,53,51
122,32,54,51
197,34,53,51
33,32,53,54
35,32,53,50
36,32,53,55
34,33,54,54
142,192,53,50
431,183,53,54
202,33,53,51
245,32,53,52
153,32,53,50
34,33,53,51
171,32,53,51
34,32,53,50
123,32,53,51
273,32,53,53
68,32,53,51
33,32,53,54
106,34,53,54
51,33,53,54
54,33,53,53
289,475,53,51
354,122,52,51
36,34,53,51
33,33,53,52
228,32,53,52
256,32,53,49
33,33,53,49
